frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
148,frame_000148.jpg,74.0,Prep,auto_good,0,0.5,True
149,frame_000149.jpg,74.5,Prep,auto_good,0,0.5,True
150,frame_000150.jpg,75.0,Prep,auto_good,0,1.0,False
151,frame_000151.jpg,75.5,Prep,auto_good,0,1.0,False
152,frame_000152.jpg,76.0,Prep,auto_good,0,1.0,False
153,frame_000153.jpg,76.5,Prep,auto_good,0,1.0,False
154,frame_000154.jpg,77.0,Prep,auto_good,0,1.0,False
155,frame_000155.jpg,77.5,Prep,auto_good,0,1.0,False
156,frame_000156.jpg,78.0,Prep,auto_good,0,1.0,False
157,frame_000157.jpg,78.5,Prep,auto_good,0,1.0,False
158,frame_000158.jpg,79.0,Prep,auto_good,0,1.0,False
159,frame_000159.jpg,79.5,Prep,auto_good,0,1.0,False
160,frame_000160.jpg,80.0,Prep,auto_good,0,0.5,True
161,frame_000161.jpg,80.5,Prep,auto_good,0,0.5,True
184,frame_000184.jpg,92.0,Prep,auto_good,1,0.5,True
185,frame_000185.jpg,92.5,Prep,auto_good,1,0.5,True
186,frame_000186.jpg,93.0,Prep,auto_good,1,0.5,True
187,frame_000187.jpg,93.5,Prep,auto_good,1,0.5,True
218,frame_000218.jpg,109.0,Plate,reviewed,2,0.5,True
219,frame_000219.jpg,109.5,Plate,reviewed,2,0.5,True
220,frame_000220.jpg,110.0,Plate,reviewed,2,1.0,False
221,frame_000221.jpg,110.5,Plate,reviewed,2,1.0,False
222,frame_000222.jpg,111.0,Plate,reviewed,2,1.0,False
223,frame_000223.jpg,111.5,Plate,reviewed,2,1.0,False
224,frame_000224.jpg,112.0,Plate,reviewed,2,1.0,False
225,frame_000225.jpg,112.5,Plate,reviewed,2,1.0,False
226,frame_000226.jpg,113.0,Plate,reviewed,2,1.0,False
227,frame_000227.jpg,113.5,Plate,reviewed,2,1.0,False
228,frame_000228.jpg,114.0,Plate,reviewed,2,1.0,False
229,frame_000229.jpg,114.5,Plate,reviewed,2,1.0,False
230,frame_000230.jpg,115.0,Plate,reviewed,2,1.0,False
231,frame_000231.jpg,115.5,Plate,reviewed,2,1.0,False
232,frame_000232.jpg,116.0,Plate,reviewed,2,0.5,True
233,frame_000233.jpg,116.5,Plate,reviewed,2,0.5,True
266,frame_000266.jpg,133.0,Cut,auto_good,3,0.5,True
267,frame_000267.jpg,133.5,Cut,auto_good,3,0.5,True
268,frame_000268.jpg,134.0,Cut,auto_good,3,1.0,False
269,frame_000269.jpg,134.5,Cut,auto_good,3,1.0,False
270,frame_000270.jpg,135.0,Cut,auto_good,3,1.0,False
271,frame_000271.jpg,135.5,Cut,auto_good,3,1.0,False
272,frame_000272.jpg,136.0,Cut,auto_good,3,1.0,False
273,frame_000273.jpg,136.5,Cut,auto_good,3,1.0,False
274,frame_000274.jpg,137.0,Cut,auto_good,3,1.0,False
275,frame_000275.jpg,137.5,Cut,auto_good,3,1.0,False
276,frame_000276.jpg,138.0,Cut,auto_good,3,1.0,False
277,frame_000277.jpg,138.5,Cut,auto_good,3,1.0,False
278,frame_000278.jpg,139.0,Cut,auto_good,3,1.0,False
279,frame_000279.jpg,139.5,Cut,auto_good,3,1.0,False
280,frame_000280.jpg,140.0,Cut,auto_good,3,1.0,False
281,frame_000281.jpg,140.5,Cut,auto_good,3,1.0,False
282,frame_000282.jpg,141.0,Cut,auto_good,3,1.0,False
283,frame_000283.jpg,141.5,Cut,auto_good,3,1.0,False
284,frame_000284.jpg,142.0,Cut,auto_good,3,1.0,False
285,frame_000285.jpg,142.5,Cut,auto_good,3,1.0,False
286,frame_000286.jpg,143.0,Cut,auto_good,3,1.0,False
287,frame_000287.jpg,143.5,Cut,auto_good,3,1.0,False
288,frame_000288.jpg,144.0,Cut,auto_good,3,1.0,False
289,frame_000289.jpg,144.5,Cut,auto_good,3,1.0,False
290,frame_000290.jpg,145.0,Cut,auto_good,3,1.0,False
291,frame_000291.jpg,145.5,Cut,auto_good,3,1.0,False
292,frame_000292.jpg,146.0,Cut,auto_good,3,1.0,False
293,frame_000293.jpg,146.5,Cut,auto_good,3,1.0,False
294,frame_000294.jpg,147.0,Cut,auto_good,3,1.0,False
295,frame_000295.jpg,147.5,Cut,auto_good,3,1.0,False
296,frame_000296.jpg,148.0,Cut,auto_good,3,1.0,False
297,frame_000297.jpg,148.5,Cut,auto_good,3,1.0,False
298,frame_000298.jpg,149.0,Cut,auto_good,3,1.0,False
299,frame_000299.jpg,149.5,Cut,auto_good,3,1.0,False
300,frame_000300.jpg,150.0,Cut,auto_good,3,1.0,False
301,frame_000301.jpg,150.5,Cut,auto_good,3,1.0,False
302,frame_000302.jpg,151.0,Cut,auto_good,3,1.0,False
303,frame_000303.jpg,151.5,Cut,auto_good,3,1.0,False
304,frame_000304.jpg,152.0,Cut,auto_good,3,1.0,False
