frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
48,frame_000048.jpg,24.0,Cook-Heat,auto_good,0,0.5,True
49,frame_000049.jpg,24.5,Cook-Heat,auto_good,0,0.5,True
50,frame_000050.jpg,25.0,Cook-Heat,auto_good,0,1.0,False
51,frame_000051.jpg,25.5,Cook-Heat,auto_good,0,1.0,False
52,frame_000052.jpg,26.0,Cook-Heat,auto_good,0,1.0,False
53,frame_000053.jpg,26.5,Cook-Heat,auto_good,0,1.0,False
54,frame_000054.jpg,27.0,Cook-Heat,auto_good,0,1.0,False
55,frame_000055.jpg,27.5,Cook-Heat,auto_good,0,1.0,False
56,frame_000056.jpg,28.0,Cook-Heat,auto_good,0,1.0,False
57,frame_000057.jpg,28.5,Cook-Heat,auto_good,0,1.0,False
58,frame_000058.jpg,29.0,Cook-Heat,auto_good,0,1.0,False
59,frame_000059.jpg,29.5,Cook-Heat,auto_good,0,1.0,False
60,frame_000060.jpg,30.0,Cook-Heat,auto_good,0,1.0,False
61,frame_000061.jpg,30.5,Cook-Heat,auto_good,0,1.0,False
62,frame_000062.jpg,31.0,Cook-Heat,auto_good,0,1.0,False
63,frame_000063.jpg,31.5,Cook-Heat,auto_good,0,1.0,False
64,frame_000064.jpg,32.0,Cook-Heat,auto_good,0,0.5,True
65,frame_000065.jpg,32.5,Cook-Heat,auto_good,0,0.5,True
110,frame_000110.jpg,55.0,Prep,auto_weak,1,0.25,True
111,frame_000111.jpg,55.5,Prep,auto_weak,1,0.25,True
112,frame_000112.jpg,56.0,Prep,auto_weak,1,0.5,False
113,frame_000113.jpg,56.5,Prep,auto_weak,1,0.5,False
114,frame_000114.jpg,57.0,Prep,auto_weak,1,0.5,False
115,frame_000115.jpg,57.5,Prep,auto_weak,1,0.5,False
116,frame_000116.jpg,58.0,Prep,auto_weak,1,0.5,False
117,frame_000117.jpg,58.5,Prep,auto_weak,1,0.5,False
118,frame_000118.jpg,59.0,Prep,auto_weak,1,0.5,False
119,frame_000119.jpg,59.5,Prep,auto_weak,1,0.5,False
120,frame_000120.jpg,60.0,Prep,auto_weak,1,0.5,False
121,frame_000121.jpg,60.5,Prep,auto_weak,1,0.5,False
122,frame_000122.jpg,61.0,Prep,auto_weak,1,0.5,False
123,frame_000123.jpg,61.5,Prep,auto_weak,1,0.5,False
124,frame_000124.jpg,62.0,Prep,auto_weak,1,0.5,False
125,frame_000125.jpg,62.5,Prep,auto_weak,1,0.5,False
126,frame_000126.jpg,63.0,Prep,auto_weak,1,0.5,False
127,frame_000127.jpg,63.5,Prep,auto_weak,1,0.5,False
128,frame_000128.jpg,64.0,Prep,auto_weak,1,0.5,False
129,frame_000129.jpg,64.5,Prep,auto_weak,1,0.5,False
130,frame_000130.jpg,65.0,Prep,auto_weak,1,0.5,False
131,frame_000131.jpg,65.5,Prep,auto_weak,1,0.5,False
132,frame_000132.jpg,66.0,Prep,auto_weak,1,0.25,True
133,frame_000133.jpg,66.5,Prep,auto_weak,1,0.25,True
136,frame_000136.jpg,68.0,Cook-Heat,auto_weak,2,0.25,True
137,frame_000137.jpg,68.5,Cook-Heat,auto_weak,2,0.25,True
138,frame_000138.jpg,69.0,Cook-Heat,auto_weak,2,0.5,False
139,frame_000139.jpg,69.5,Cook-Heat,auto_weak,2,0.5,False
140,frame_000140.jpg,70.0,Cook-Heat,auto_weak,2,0.5,False
141,frame_000141.jpg,70.5,Cook-Heat,auto_weak,2,0.5,False
142,frame_000142.jpg,71.0,Cook-Heat,auto_weak,2,0.25,True
143,frame_000143.jpg,71.5,Cook-Heat,auto_weak,2,0.25,True
176,frame_000176.jpg,88.0,Idle,reviewed,3,0.5,True
177,frame_000177.jpg,88.5,Idle,reviewed,3,0.5,True
178,frame_000178.jpg,89.0,Idle,reviewed,3,1.0,False
179,frame_000179.jpg,89.5,Idle,reviewed,3,1.0,False
180,frame_000180.jpg,90.0,Idle,reviewed,3,1.0,False
181,frame_000181.jpg,90.5,Idle,reviewed,3,1.0,False
182,frame_000182.jpg,91.0,Idle,reviewed,3,0.5,True
183,frame_000183.jpg,91.5,Idle,reviewed,3,0.5,True
224,frame_000224.jpg,112.0,Mix,auto_good,4,0.5,True
225,frame_000225.jpg,112.5,Mix,auto_good,4,0.5,True
226,frame_000226.jpg,113.0,Mix,auto_good,4,1.0,False
227,frame_000227.jpg,113.5,Mix,auto_good,4,1.0,False
228,frame_000228.jpg,114.0,Mix,auto_good,4,1.0,False
229,frame_000229.jpg,114.5,Mix,auto_good,4,1.0,False
230,frame_000230.jpg,115.0,Mix,auto_good,4,1.0,False
231,frame_000231.jpg,115.5,Mix,auto_good,4,1.0,False
232,frame_000232.jpg,116.0,Mix,auto_good,4,1.0,False
233,frame_000233.jpg,116.5,Mix,auto_good,4,1.0,False
234,frame_000234.jpg,117.0,Mix,auto_good,4,1.0,False
235,frame_000235.jpg,117.5,Mix,auto_good,4,1.0,False
236,frame_000236.jpg,118.0,Mix,auto_good,4,1.0,False
237,frame_000237.jpg,118.5,Mix,auto_good,4,1.0,False
238,frame_000238.jpg,119.0,Mix,auto_good,4,1.0,False
239,frame_000239.jpg,119.5,Mix,auto_good,4,1.0,False
240,frame_000240.jpg,120.0,Mix,auto_good,4,1.0,False
241,frame_000241.jpg,120.5,Mix,auto_good,4,1.0,False
242,frame_000242.jpg,121.0,Mix,auto_good,4,1.0,False
243,frame_000243.jpg,121.5,Mix,auto_good,4,1.0,False
244,frame_000244.jpg,122.0,Mix,auto_good,4,1.0,False
245,frame_000245.jpg,122.5,Mix,auto_good,4,1.0,False
