frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
102,frame_000102.jpg,51.0,Prep,auto_weak,0,0.25,True
103,frame_000103.jpg,51.5,Prep,auto_weak,0,0.25,True
104,frame_000104.jpg,52.0,Prep,auto_weak,0,0.5,False
105,frame_000105.jpg,52.5,Prep,auto_weak,0,0.5,False
106,frame_000106.jpg,53.0,Prep,auto_weak,0,0.5,False
107,frame_000107.jpg,53.5,Prep,auto_weak,0,0.5,False
108,frame_000108.jpg,54.0,Prep,auto_weak,0,0.5,False
109,frame_000109.jpg,54.5,Prep,auto_weak,0,0.5,False
110,frame_000110.jpg,55.0,Prep,auto_weak,0,0.5,False
111,frame_000111.jpg,55.5,Prep,auto_weak,0,0.5,False
112,frame_000112.jpg,56.0,Prep,auto_weak,0,0.5,False
113,frame_000113.jpg,56.5,Prep,auto_weak,0,0.5,False
114,frame_000114.jpg,57.0,Prep,auto_weak,0,0.5,False
115,frame_000115.jpg,57.5,Prep,auto_weak,0,0.5,False
116,frame_000116.jpg,58.0,Prep,auto_weak,0,0.5,False
117,frame_000117.jpg,58.5,Prep,auto_weak,0,0.5,False
118,frame_000118.jpg,59.0,Prep,auto_weak,0,0.5,False
119,frame_000119.jpg,59.5,Prep,auto_weak,0,0.5,False
120,frame_000120.jpg,60.0,Prep,auto_weak,0,0.5,False
121,frame_000121.jpg,60.5,Prep,auto_weak,0,0.5,False
122,frame_000122.jpg,61.0,Prep,auto_weak,0,0.5,False
123,frame_000123.jpg,61.5,Prep,auto_weak,0,0.5,False
124,frame_000124.jpg,62.0,Prep,auto_weak,0,0.5,False
125,frame_000125.jpg,62.5,Prep,auto_weak,0,0.5,False
126,frame_000126.jpg,63.0,Prep,auto_weak,0,0.5,False
127,frame_000127.jpg,63.5,Prep,auto_weak,0,0.5,False
128,frame_000128.jpg,64.0,Prep,auto_weak,0,0.5,False
129,frame_000129.jpg,64.5,Prep,auto_weak,0,0.5,False
130,frame_000130.jpg,65.0,Prep,auto_weak,0,0.5,False
131,frame_000131.jpg,65.5,Prep,auto_weak,0,0.5,False
132,frame_000132.jpg,66.0,Prep,auto_weak,0,0.25,True
133,frame_000133.jpg,66.5,Prep,auto_weak,0,0.25,True
236,frame_000236.jpg,118.0,Mix,reviewed,1,0.5,True
237,frame_000237.jpg,118.5,Mix,reviewed,1,0.5,True
238,frame_000238.jpg,119.0,Mix,reviewed,1,1.0,False
239,frame_000239.jpg,119.5,Mix,reviewed,1,1.0,False
240,frame_000240.jpg,120.0,Mix,reviewed,1,1.0,False
241,frame_000241.jpg,120.5,Mix,reviewed,1,1.0,False
242,frame_000242.jpg,121.0,Mix,reviewed,1,0.5,True
243,frame_000243.jpg,121.5,Mix,reviewed,1,0.5,True
276,frame_000276.jpg,138.0,Mix,auto_good,2,0.5,True
277,frame_000277.jpg,138.5,Mix,auto_good,2,0.5,True
278,frame_000278.jpg,139.0,Mix,auto_good,2,1.0,False
279,frame_000279.jpg,139.5,Mix,auto_good,2,1.0,False
280,frame_000280.jpg,140.0,Mix,auto_good,2,1.0,False
281,frame_000281.jpg,140.5,Mix,auto_good,2,1.0,False
282,frame_000282.jpg,141.0,Mix,auto_good,2,1.0,False
283,frame_000283.jpg,141.5,Mix,auto_good,2,1.0,False
284,frame_000284.jpg,142.0,Mix,auto_good,2,1.0,False
285,frame_000285.jpg,142.5,Mix,auto_good,2,1.0,False
286,frame_000286.jpg,143.0,Mix,auto_good,2,1.0,False
287,frame_000287.jpg,143.5,Mix,auto_good,2,1.0,False
288,frame_000288.jpg,144.0,Mix,auto_good,2,1.0,False
289,frame_000289.jpg,144.5,Mix,auto_good,2,1.0,False
290,frame_000290.jpg,145.0,Mix,auto_good,2,1.0,False
291,frame_000291.jpg,145.5,Mix,auto_good,2,1.0,False
292,frame_000292.jpg,146.0,Mix,auto_good,2,0.5,True
293,frame_000293.jpg,146.5,Mix,auto_good,2,0.5,True
