frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
160,frame_000160.jpg,80.0,Mix,auto_good,0,0.5,True
161,frame_000161.jpg,80.5,Mix,auto_good,0,0.5,True
162,frame_000162.jpg,81.0,Mix,auto_good,0,1.0,False
163,frame_000163.jpg,81.5,Mix,auto_good,0,1.0,False
164,frame_000164.jpg,82.0,Mix,auto_good,0,1.0,False
165,frame_000165.jpg,82.5,Mix,auto_good,0,1.0,False
166,frame_000166.jpg,83.0,Mix,auto_good,0,1.0,False
167,frame_000167.jpg,83.5,Mix,auto_good,0,1.0,False
168,frame_000168.jpg,84.0,Mix,auto_good,0,0.5,True
169,frame_000169.jpg,84.5,Mix,auto_good,0,0.5,True
174,frame_000174.jpg,87.0,Cook-Heat,auto_good,1,0.5,True
175,frame_000175.jpg,87.5,Cook-Heat,auto_good,1,0.5,True
176,frame_000176.jpg,88.0,Cook-Heat,auto_good,1,1.0,False
177,frame_000177.jpg,88.5,Cook-Heat,auto_good,1,1.0,False
178,frame_000178.jpg,89.0,Cook-Heat,auto_good,1,1.0,False
179,frame_000179.jpg,89.5,Cook-Heat,auto_good,1,1.0,False
180,frame_000180.jpg,90.0,Cook-Heat,auto_good,1,1.0,False
181,frame_000181.jpg,90.5,Cook-Heat,auto_good,1,1.0,False
182,frame_000182.jpg,91.0,Cook-Heat,auto_good,1,0.5,True
183,frame_000183.jpg,91.5,Cook-Heat,auto_good,1,0.5,True
184,frame_000184.jpg,92.0,Mix,auto_good,2,0.5,True
185,frame_000185.jpg,92.5,Mix,auto_good,2,0.5,True
186,frame_000186.jpg,93.0,Mix,auto_good,2,1.0,False
187,frame_000187.jpg,93.5,Mix,auto_good,2,1.0,False
188,frame_000188.jpg,94.0,Mix,auto_good,2,1.0,False
189,frame_000189.jpg,94.5,Mix,auto_good,2,1.0,False
190,frame_000190.jpg,95.0,Mix,auto_good,2,1.0,False
191,frame_000191.jpg,95.5,Mix,auto_good,2,1.0,False
192,frame_000192.jpg,96.0,Mix,auto_good,2,1.0,False
193,frame_000193.jpg,96.5,Mix,auto_good,2,1.0,False
194,frame_000194.jpg,97.0,Mix,auto_good,2,1.0,False
195,frame_000195.jpg,97.5,Mix,auto_good,2,1.0,False
196,frame_000196.jpg,98.0,Mix,auto_good,2,1.0,False
197,frame_000197.jpg,98.5,Mix,auto_good,2,1.0,False
198,frame_000198.jpg,99.0,Mix,auto_good,2,0.5,True
199,frame_000199.jpg,99.5,Mix,auto_good,2,0.5,True
200,frame_000200.jpg,100.0,Mix,auto_good,3,0.5,True
201,frame_000201.jpg,100.5,Mix,auto_good,3,0.5,True
202,frame_000202.jpg,101.0,Mix,auto_good,3,1.0,False
203,frame_000203.jpg,101.5,Mix,auto_good,3,1.0,False
204,frame_000204.jpg,102.0,Mix,auto_good,3,1.0,False
205,frame_000205.jpg,102.5,Mix,auto_good,3,1.0,False
206,frame_000206.jpg,103.0,Mix,auto_good,3,1.0,False
207,frame_000207.jpg,103.5,Mix,auto_good,3,1.0,False
208,frame_000208.jpg,104.0,Mix,auto_good,3,1.0,False
209,frame_000209.jpg,104.5,Mix,auto_good,3,1.0,False
210,frame_000210.jpg,105.0,Mix,auto_good,3,0.5,True
211,frame_000211.jpg,105.5,Mix,auto_good,3,0.5,True
220,frame_000220.jpg,110.0,Cut,auto_good,4,0.5,True
221,frame_000221.jpg,110.5,Cut,auto_good,4,0.5,True
222,frame_000222.jpg,111.0,Cut,auto_good,4,1.0,False
223,frame_000223.jpg,111.5,Cut,auto_good,4,1.0,False
224,frame_000224.jpg,112.0,Cut,auto_good,4,0.5,True
225,frame_000225.jpg,112.5,Cut,auto_good,4,0.5,True
232,frame_000232.jpg,116.0,Cook-Heat,auto_weak,5,0.25,True
233,frame_000233.jpg,116.5,Cook-Heat,auto_weak,5,0.25,True
234,frame_000234.jpg,117.0,Cook-Heat,auto_weak,5,0.5,False
235,frame_000235.jpg,117.5,Cook-Heat,auto_weak,5,0.5,False
236,frame_000236.jpg,118.0,Cook-Heat,auto_weak,5,0.5,False
237,frame_000237.jpg,118.5,Cook-Heat,auto_weak,5,0.5,False
238,frame_000238.jpg,119.0,Cook-Heat,auto_weak,5,0.5,False
239,frame_000239.jpg,119.5,Cook-Heat,auto_weak,5,0.5,False
240,frame_000240.jpg,120.0,Cook-Heat,auto_weak,5,0.5,False
241,frame_000241.jpg,120.5,Cook-Heat,auto_weak,5,0.5,False
242,frame_000242.jpg,121.0,Cook-Heat,auto_weak,5,0.5,False
243,frame_000243.jpg,121.5,Cook-Heat,auto_weak,5,0.5,False
244,frame_000244.jpg,122.0,Cook-Heat,auto_weak,5,0.5,False
245,frame_000245.jpg,122.5,Cook-Heat,auto_weak,5,0.5,False
246,frame_000246.jpg,123.0,Cook-Heat,auto_weak,5,0.25,True
247,frame_000247.jpg,123.5,Cook-Heat,auto_weak,5,0.25,True
248,frame_000248.jpg,124.0,Cook-Heat,auto_good,6,0.5,True
249,frame_000249.jpg,124.5,Cook-Heat,auto_good,6,0.5,True
250,frame_000250.jpg,125.0,Cook-Heat,auto_good,6,1.0,False
251,frame_000251.jpg,125.5,Cook-Heat,auto_good,6,1.0,False
252,frame_000252.jpg,126.0,Cook-Heat,auto_good,6,1.0,False
253,frame_000253.jpg,126.5,Cook-Heat,auto_good,6,1.0,False
254,frame_000254.jpg,127.0,Cook-Heat,auto_good,6,1.0,False
255,frame_000255.jpg,127.5,Cook-Heat,auto_good,6,1.0,False
