frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
24,frame_000024.jpg,12.0,Prep,auto_good,0,0.5,True
25,frame_000025.jpg,12.5,Prep,auto_good,0,0.5,True
26,frame_000026.jpg,13.0,Prep,auto_good,0,1.0,False
27,frame_000027.jpg,13.5,Prep,auto_good,0,1.0,False
28,frame_000028.jpg,14.0,Prep,auto_good,0,1.0,False
29,frame_000029.jpg,14.5,Prep,auto_good,0,1.0,False
30,frame_000030.jpg,15.0,Prep,auto_good,0,1.0,False
31,frame_000031.jpg,15.5,Prep,auto_good,0,1.0,False
32,frame_000032.jpg,16.0,Prep,auto_good,0,1.0,False
33,frame_000033.jpg,16.5,Prep,auto_good,0,1.0,False
34,frame_000034.jpg,17.0,Prep,auto_good,0,1.0,False
35,frame_000035.jpg,17.5,Prep,auto_good,0,1.0,False
36,frame_000036.jpg,18.0,Prep,auto_good,0,1.0,False
37,frame_000037.jpg,18.5,Prep,auto_good,0,1.0,False
38,frame_000038.jpg,19.0,Prep,auto_good,0,1.0,False
39,frame_000039.jpg,19.5,Prep,auto_good,0,1.0,False
40,frame_000040.jpg,20.0,Prep,auto_good,0,1.0,False
41,frame_000041.jpg,20.5,Prep,auto_good,0,1.0,False
42,frame_000042.jpg,21.0,Prep,auto_good,0,1.0,False
43,frame_000043.jpg,21.5,Prep,auto_good,0,1.0,False
44,frame_000044.jpg,22.0,Prep,auto_good,0,0.5,True
45,frame_000045.jpg,22.5,Prep,auto_good,0,0.5,True
46,frame_000046.jpg,23.0,Season,auto_weak,1,0.25,True
47,frame_000047.jpg,23.5,Season,auto_weak,1,0.25,True
48,frame_000048.jpg,24.0,Season,auto_weak,1,0.5,False
49,frame_000049.jpg,24.5,Season,auto_weak,1,0.5,False
50,frame_000050.jpg,25.0,Season,auto_weak,1,0.5,False
51,frame_000051.jpg,25.5,Season,auto_weak,1,0.5,False
52,frame_000052.jpg,26.0,Season,auto_weak,1,0.5,False
53,frame_000053.jpg,26.5,Season,auto_weak,1,0.5,False
54,frame_000054.jpg,27.0,Season,auto_weak,1,0.5,False
55,frame_000055.jpg,27.5,Season,auto_weak,1,0.5,False
56,frame_000056.jpg,28.0,Season,auto_weak,1,0.5,False
57,frame_000057.jpg,28.5,Season,auto_weak,1,0.5,False
58,frame_000058.jpg,29.0,Season,auto_weak,1,0.5,False
59,frame_000059.jpg,29.5,Season,auto_weak,1,0.5,False
60,frame_000060.jpg,30.0,Season,auto_weak,1,0.5,False
61,frame_000061.jpg,30.5,Season,auto_weak,1,0.5,False
62,frame_000062.jpg,31.0,Season,auto_weak,1,0.25,True
63,frame_000063.jpg,31.5,Season,auto_weak,1,0.25,True
64,frame_000064.jpg,32.0,Mix,reviewed,2,0.5,True
65,frame_000065.jpg,32.5,Mix,reviewed,2,0.5,True
66,frame_000066.jpg,33.0,Mix,reviewed,2,1.0,False
67,frame_000067.jpg,33.5,Mix,reviewed,2,1.0,False
68,frame_000068.jpg,34.0,Mix,reviewed,2,1.0,False
69,frame_000069.jpg,34.5,Mix,reviewed,2,1.0,False
70,frame_000070.jpg,35.0,Mix,reviewed,2,1.0,False
71,frame_000071.jpg,35.5,Mix,reviewed,2,1.0,False
72,frame_000072.jpg,36.0,Mix,reviewed,2,0.5,True
73,frame_000073.jpg,36.5,Mix,reviewed,2,0.5,True
88,frame_000088.jpg,44.0,Prep,auto_good,3,0.5,True
89,frame_000089.jpg,44.5,Prep,auto_good,3,0.5,True
90,frame_000090.jpg,45.0,Prep,auto_good,3,1.0,False
91,frame_000091.jpg,45.5,Prep,auto_good,3,1.0,False
92,frame_000092.jpg,46.0,Prep,auto_good,3,1.0,False
93,frame_000093.jpg,46.5,Prep,auto_good,3,1.0,False
94,frame_000094.jpg,47.0,Prep,auto_good,3,1.0,False
95,frame_000095.jpg,47.5,Prep,auto_good,3,1.0,False
96,frame_000096.jpg,48.0,Prep,auto_good,3,1.0,False
97,frame_000097.jpg,48.5,Prep,auto_good,3,1.0,False
98,frame_000098.jpg,49.0,Prep,auto_good,3,1.0,False
99,frame_000099.jpg,49.5,Prep,auto_good,3,1.0,False
100,frame_000100.jpg,50.0,Prep,auto_good,3,1.0,False
101,frame_000101.jpg,50.5,Prep,auto_good,3,1.0,False
102,frame_000102.jpg,51.0,Prep,auto_good,3,1.0,False
103,frame_000103.jpg,51.5,Prep,auto_good,3,1.0,False
104,frame_000104.jpg,52.0,Prep,auto_good,3,1.0,False
105,frame_000105.jpg,52.5,Prep,auto_good,3,1.0,False
106,frame_000106.jpg,53.0,Prep,auto_good,3,1.0,False
107,frame_000107.jpg,53.5,Prep,auto_good,3,1.0,False
108,frame_000108.jpg,54.0,Prep,auto_good,3,1.0,False
109,frame_000109.jpg,54.5,Prep,auto_good,3,1.0,False
110,frame_000110.jpg,55.0,Prep,auto_good,3,1.0,False
111,frame_000111.jpg,55.5,Prep,auto_good,3,1.0,False
112,frame_000112.jpg,56.0,Prep,auto_good,3,1.0,False
113,frame_000113.jpg,56.5,Prep,auto_good,3,1.0,False
114,frame_000114.jpg,57.0,Prep,auto_good,3,1.0,False
115,frame_000115.jpg,57.5,Prep,auto_good,3,1.0,False
116,frame_000116.jpg,58.0,Prep,auto_good,3,1.0,False
117,frame_000117.jpg,58.5,Prep,auto_good,3,1.0,False
118,frame_000118.jpg,59.0,Prep,auto_good,3,1.0,False
119,frame_000119.jpg,59.5,Prep,auto_good,3,1.0,False
