frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
132,frame_000132.jpg,66.0,Cook-Heat,auto_good,0,0.5,True
133,frame_000133.jpg,66.5,Cook-Heat,auto_good,0,0.5,True
134,frame_000134.jpg,67.0,Cook-Heat,auto_good,0,1.0,False
135,frame_000135.jpg,67.5,Cook-Heat,auto_good,0,1.0,False
136,frame_000136.jpg,68.0,Cook-Heat,auto_good,0,1.0,False
137,frame_000137.jpg,68.5,Cook-Heat,auto_good,0,1.0,False
138,frame_000138.jpg,69.0,Cook-Heat,auto_good,0,0.5,True
139,frame_000139.jpg,69.5,Cook-Heat,auto_good,0,0.5,True
230,frame_000230.jpg,115.0,Cook-Heat,auto_good,1,0.5,True
231,frame_000231.jpg,115.5,Cook-Heat,auto_good,1,0.5,True
232,frame_000232.jpg,116.0,Cook-Heat,auto_good,1,1.0,False
233,frame_000233.jpg,116.5,Cook-Heat,auto_good,1,1.0,False
234,frame_000234.jpg,117.0,Cook-Heat,auto_good,1,1.0,False
235,frame_000235.jpg,117.5,Cook-Heat,auto_good,1,1.0,False
236,frame_000236.jpg,118.0,Cook-Heat,auto_good,1,1.0,False
237,frame_000237.jpg,118.5,Cook-Heat,auto_good,1,1.0,False
238,frame_000238.jpg,119.0,Cook-Heat,auto_good,1,1.0,False
239,frame_000239.jpg,119.5,Cook-Heat,auto_good,1,1.0,False
240,frame_000240.jpg,120.0,Cook-Heat,auto_good,1,1.0,False
241,frame_000241.jpg,120.5,Cook-Heat,auto_good,1,1.0,False
242,frame_000242.jpg,121.0,Cook-Heat,auto_good,1,1.0,False
243,frame_000243.jpg,121.5,Cook-Heat,auto_good,1,1.0,False
244,frame_000244.jpg,122.0,Cook-Heat,auto_good,1,1.0,False
245,frame_000245.jpg,122.5,Cook-Heat,auto_good,1,1.0,False
246,frame_000246.jpg,123.0,Cook-Heat,auto_good,1,1.0,False
247,frame_000247.jpg,123.5,Cook-Heat,auto_good,1,1.0,False
248,frame_000248.jpg,124.0,Cook-Heat,auto_good,1,1.0,False
249,frame_000249.jpg,124.5,Cook-Heat,auto_good,1,1.0,False
250,frame_000250.jpg,125.0,Cook-Heat,auto_good,1,1.0,False
251,frame_000251.jpg,125.5,Cook-Heat,auto_good,1,1.0,False
252,frame_000252.jpg,126.0,Cook-Heat,auto_good,1,1.0,False
253,frame_000253.jpg,126.5,Cook-Heat,auto_good,1,1.0,False
254,frame_000254.jpg,127.0,Cook-Heat,auto_good,1,1.0,False
255,frame_000255.jpg,127.5,Cook-Heat,auto_good,1,1.0,False
256,frame_000256.jpg,128.0,Cook-Heat,auto_good,1,1.0,False
257,frame_000257.jpg,128.5,Cook-Heat,auto_good,1,1.0,False
258,frame_000258.jpg,129.0,Cook-Heat,auto_good,1,1.0,False
259,frame_000259.jpg,129.5,Cook-Heat,auto_good,1,1.0,False
260,frame_000260.jpg,130.0,Cook-Heat,auto_good,1,1.0,False
261,frame_000261.jpg,130.5,Cook-Heat,auto_good,1,1.0,False
262,frame_000262.jpg,131.0,Cook-Heat,auto_good,1,1.0,False
263,frame_000263.jpg,131.5,Cook-Heat,auto_good,1,1.0,False
264,frame_000264.jpg,132.0,Cook-Heat,auto_good,1,1.0,False
265,frame_000265.jpg,132.5,Cook-Heat,auto_good,1,1.0,False
266,frame_000266.jpg,133.0,Cook-Heat,auto_good,1,1.0,False
267,frame_000267.jpg,133.5,Cook-Heat,auto_good,1,1.0,False
268,frame_000268.jpg,134.0,Cook-Heat,auto_good,1,1.0,False
269,frame_000269.jpg,134.5,Cook-Heat,auto_good,1,1.0,False
270,frame_000270.jpg,135.0,Cook-Heat,auto_good,1,1.0,False
