frame_index,frame_name,timestamp_sec,label,source,segment_id,sample_weight,is_boundary
80,frame_000080.jpg,40.0,Prep,auto_good,0,0.5,True
81,frame_000081.jpg,40.5,Prep,auto_good,0,0.5,True
82,frame_000082.jpg,41.0,Prep,auto_good,0,1.0,False
83,frame_000083.jpg,41.5,Prep,auto_good,0,1.0,False
84,frame_000084.jpg,42.0,Prep,auto_good,0,1.0,False
85,frame_000085.jpg,42.5,Prep,auto_good,0,1.0,False
86,frame_000086.jpg,43.0,Prep,auto_good,0,1.0,False
87,frame_000087.jpg,43.5,Prep,auto_good,0,1.0,False
88,frame_000088.jpg,44.0,Prep,auto_good,0,1.0,False
89,frame_000089.jpg,44.5,Prep,auto_good,0,1.0,False
90,frame_000090.jpg,45.0,Prep,auto_good,0,1.0,False
91,frame_000091.jpg,45.5,Prep,auto_good,0,1.0,False
92,frame_000092.jpg,46.0,Prep,auto_good,0,1.0,False
93,frame_000093.jpg,46.5,Prep,auto_good,0,1.0,False
94,frame_000094.jpg,47.0,Prep,auto_good,0,1.0,False
95,frame_000095.jpg,47.5,Prep,auto_good,0,1.0,False
96,frame_000096.jpg,48.0,Prep,auto_good,0,1.0,False
97,frame_000097.jpg,48.5,Prep,auto_good,0,1.0,False
98,frame_000098.jpg,49.0,Prep,auto_good,0,1.0,False
99,frame_000099.jpg,49.5,Prep,auto_good,0,1.0,False
100,frame_000100.jpg,50.0,Prep,auto_good,0,1.0,False
101,frame_000101.jpg,50.5,Prep,auto_good,0,1.0,False
102,frame_000102.jpg,51.0,Prep,auto_good,0,1.0,False
103,frame_000103.jpg,51.5,Prep,auto_good,0,1.0,False
104,frame_000104.jpg,52.0,Prep,auto_good,0,1.0,False
105,frame_000105.jpg,52.5,Prep,auto_good,0,1.0,False
106,frame_000106.jpg,53.0,Prep,auto_good,0,1.0,False
107,frame_000107.jpg,53.5,Prep,auto_good,0,1.0,False
108,frame_000108.jpg,54.0,Prep,auto_good,0,1.0,False
109,frame_000109.jpg,54.5,Prep,auto_good,0,1.0,False
110,frame_000110.jpg,55.0,Prep,auto_good,0,1.0,False
111,frame_000111.jpg,55.5,Prep,auto_good,0,1.0,False
112,frame_000112.jpg,56.0,Prep,auto_good,0,1.0,False
113,frame_000113.jpg,56.5,Prep,auto_good,0,1.0,False
114,frame_000114.jpg,57.0,Prep,auto_good,0,1.0,False
115,frame_000115.jpg,57.5,Prep,auto_good,0,1.0,False
116,frame_000116.jpg,58.0,Prep,auto_good,0,1.0,False
117,frame_000117.jpg,58.5,Prep,auto_good,0,1.0,False
118,frame_000118.jpg,59.0,Prep,auto_good,0,1.0,False
119,frame_000119.jpg,59.5,Prep,auto_good,0,1.0,False
120,frame_000120.jpg,60.0,Prep,auto_good,0,1.0,False
121,frame_000121.jpg,60.5,Prep,auto_good,0,1.0,False
122,frame_000122.jpg,61.0,Prep,auto_good,0,1.0,False
123,frame_000123.jpg,61.5,Prep,auto_good,0,1.0,False
124,frame_000124.jpg,62.0,Prep,auto_good,0,1.0,False
125,frame_000125.jpg,62.5,Prep,auto_good,0,1.0,False
126,frame_000126.jpg,63.0,Prep,auto_good,0,1.0,False
127,frame_000127.jpg,63.5,Prep,auto_good,0,1.0,False
128,frame_000128.jpg,64.0,Prep,auto_good,0,1.0,False
129,frame_000129.jpg,64.5,Prep,auto_good,0,1.0,False
130,frame_000130.jpg,65.0,Prep,auto_good,0,1.0,False
131,frame_000131.jpg,65.5,Prep,auto_good,0,1.0,False
132,frame_000132.jpg,66.0,Prep,auto_good,0,1.0,False
133,frame_000133.jpg,66.5,Prep,auto_good,0,1.0,False
134,frame_000134.jpg,67.0,Prep,auto_good,0,1.0,False
135,frame_000135.jpg,67.5,Prep,auto_good,0,1.0,False
136,frame_000136.jpg,68.0,Prep,auto_good,0,1.0,False
137,frame_000137.jpg,68.5,Prep,auto_good,0,1.0,False
138,frame_000138.jpg,69.0,Prep,auto_good,0,1.0,False
139,frame_000139.jpg,69.5,Prep,auto_good,0,1.0,False
140,frame_000140.jpg,70.0,Prep,auto_good,0,1.0,False
141,frame_000141.jpg,70.5,Prep,auto_good,0,1.0,False
142,frame_000142.jpg,71.0,Prep,auto_good,0,1.0,False
143,frame_000143.jpg,71.5,Prep,auto_good,0,1.0,False
144,frame_000144.jpg,72.0,Prep,auto_good,0,1.0,False
145,frame_000145.jpg,72.5,Prep,auto_good,0,1.0,False
146,frame_000146.jpg,73.0,Prep,auto_good,0,1.0,False
147,frame_000147.jpg,73.5,Prep,auto_good,0,1.0,False
148,frame_000148.jpg,74.0,Prep,auto_good,0,1.0,False
149,frame_000149.jpg,74.5,Prep,auto_good,0,1.0,False
150,frame_000150.jpg,75.0,Prep,auto_good,0,1.0,False
151,frame_000151.jpg,75.5,Prep,auto_good,0,1.0,False
152,frame_000152.jpg,76.0,Prep,auto_good,0,1.0,False
153,frame_000153.jpg,76.5,Prep,auto_good,0,1.0,False
154,frame_000154.jpg,77.0,Prep,auto_good,0,1.0,False
155,frame_000155.jpg,77.5,Prep,auto_good,0,1.0,False
156,frame_000156.jpg,78.0,Prep,auto_good,0,1.0,False
157,frame_000157.jpg,78.5,Prep,auto_good,0,1.0,False
158,frame_000158.jpg,79.0,Prep,auto_good,0,1.0,False
159,frame_000159.jpg,79.5,Prep,auto_good,0,1.0,False
160,frame_000160.jpg,80.0,Prep,auto_good,0,1.0,False
161,frame_000161.jpg,80.5,Prep,auto_good,0,1.0,False
162,frame_000162.jpg,81.0,Prep,auto_good,0,1.0,False
163,frame_000163.jpg,81.5,Prep,auto_good,0,1.0,False
164,frame_000164.jpg,82.0,Prep,auto_good,0,1.0,False
165,frame_000165.jpg,82.5,Prep,auto_good,0,1.0,False
166,frame_000166.jpg,83.0,Prep,auto_good,0,0.5,True
167,frame_000167.jpg,83.5,Prep,auto_good,0,0.5,True
188,frame_000188.jpg,94.0,Season,auto_weak,1,0.25,True
189,frame_000189.jpg,94.5,Season,auto_weak,1,0.25,True
190,frame_000190.jpg,95.0,Season,auto_weak,1,0.5,False
191,frame_000191.jpg,95.5,Season,auto_weak,1,0.5,False
192,frame_000192.jpg,96.0,Season,auto_weak,1,0.5,False
193,frame_000193.jpg,96.5,Season,auto_weak,1,0.5,False
194,frame_000194.jpg,97.0,Season,auto_weak,1,0.5,False
195,frame_000195.jpg,97.5,Season,auto_weak,1,0.5,False
196,frame_000196.jpg,98.0,Season,auto_weak,1,0.5,False
197,frame_000197.jpg,98.5,Season,auto_weak,1,0.5,False
198,frame_000198.jpg,99.0,Season,auto_weak,1,0.5,False
199,frame_000199.jpg,99.5,Season,auto_weak,1,0.5,False
200,frame_000200.jpg,100.0,Season,auto_weak,1,0.5,False
201,frame_000201.jpg,100.5,Season,auto_weak,1,0.5,False
202,frame_000202.jpg,101.0,Season,auto_weak,1,0.5,False
203,frame_000203.jpg,101.5,Season,auto_weak,1,0.5,False
204,frame_000204.jpg,102.0,Season,auto_weak,1,0.5,False
205,frame_000205.jpg,102.5,Season,auto_weak,1,0.5,False
206,frame_000206.jpg,103.0,Season,auto_weak,1,0.5,False
207,frame_000207.jpg,103.5,Season,auto_weak,1,0.5,False
208,frame_000208.jpg,104.0,Season,auto_weak,1,0.5,False
209,frame_000209.jpg,104.5,Season,auto_weak,1,0.5,False
210,frame_000210.jpg,105.0,Season,auto_weak,1,0.5,False
211,frame_000211.jpg,105.5,Season,auto_weak,1,0.5,False
212,frame_000212.jpg,106.0,Season,auto_weak,1,0.5,False
213,frame_000213.jpg,106.5,Season,auto_weak,1,0.5,False
214,frame_000214.jpg,107.0,Season,auto_weak,1,0.5,False
215,frame_000215.jpg,107.5,Season,auto_weak,1,0.5,False
216,frame_000216.jpg,108.0,Season,auto_weak,1,0.5,False
217,frame_000217.jpg,108.5,Season,auto_weak,1,0.5,False
218,frame_000218.jpg,109.0,Season,auto_weak,1,0.5,False
219,frame_000219.jpg,109.5,Season,auto_weak,1,0.5,False
220,frame_000220.jpg,110.0,Season,auto_weak,1,0.5,False
221,frame_000221.jpg,110.5,Season,auto_weak,1,0.5,False
222,frame_000222.jpg,111.0,Season,auto_weak,1,0.5,False
223,frame_000223.jpg,111.5,Season,auto_weak,1,0.5,False
224,frame_000224.jpg,112.0,Season,auto_weak,1,0.5,False
225,frame_000225.jpg,112.5,Season,auto_weak,1,0.5,False
226,frame_000226.jpg,113.0,Season,auto_weak,1,0.5,False
227,frame_000227.jpg,113.5,Season,auto_weak,1,0.5,False
228,frame_000228.jpg,114.0,Season,auto_weak,1,0.5,False
229,frame_000229.jpg,114.5,Season,auto_weak,1,0.5,False
230,frame_000230.jpg,115.0,Season,auto_weak,1,0.5,False
231,frame_000231.jpg,115.5,Season,auto_weak,1,0.5,False
232,frame_000232.jpg,116.0,Season,auto_weak,1,0.5,False
233,frame_000233.jpg,116.5,Season,auto_weak,1,0.5,False
234,frame_000234.jpg,117.0,Season,auto_weak,1,0.5,False
235,frame_000235.jpg,117.5,Season,auto_weak,1,0.5,False
236,frame_000236.jpg,118.0,Season,auto_weak,1,0.25,True
237,frame_000237.jpg,118.5,Season,auto_weak,1,0.25,True
302,frame_000302.jpg,151.0,Prep,auto_good,2,0.5,True
303,frame_000303.jpg,151.5,Prep,auto_good,2,0.5,True
304,frame_000304.jpg,152.0,Prep,auto_good,2,1.0,False
305,frame_000305.jpg,152.5,Prep,auto_good,2,1.0,False
306,frame_000306.jpg,153.0,Prep,auto_good,2,1.0,False
307,frame_000307.jpg,153.5,Prep,auto_good,2,1.0,False
308,frame_000308.jpg,154.0,Prep,auto_good,2,1.0,False
309,frame_000309.jpg,154.5,Prep,auto_good,2,1.0,False
310,frame_000310.jpg,155.0,Prep,auto_good,2,1.0,False
311,frame_000311.jpg,155.5,Prep,auto_good,2,1.0,False
312,frame_000312.jpg,156.0,Prep,auto_good,2,1.0,False
313,frame_000313.jpg,156.5,Prep,auto_good,2,1.0,False
314,frame_000314.jpg,157.0,Prep,auto_good,2,1.0,False
315,frame_000315.jpg,157.5,Prep,auto_good,2,1.0,False
316,frame_000316.jpg,158.0,Prep,auto_good,2,1.0,False
317,frame_000317.jpg,158.5,Prep,auto_good,2,1.0,False
318,frame_000318.jpg,159.0,Prep,auto_good,2,1.0,False
319,frame_000319.jpg,159.5,Prep,auto_good,2,1.0,False
320,frame_000320.jpg,160.0,Prep,auto_good,2,1.0,False
321,frame_000321.jpg,160.5,Prep,auto_good,2,1.0,False
322,frame_000322.jpg,161.0,Prep,auto_good,2,1.0,False
323,frame_000323.jpg,161.5,Prep,auto_good,2,1.0,False
324,frame_000324.jpg,162.0,Prep,auto_good,2,1.0,False
325,frame_000325.jpg,162.5,Prep,auto_good,2,1.0,False
326,frame_000326.jpg,163.0,Prep,auto_good,2,0.5,True
327,frame_000327.jpg,163.5,Prep,auto_good,2,0.5,True
334,frame_000334.jpg,167.0,Cut,auto_good,3,0.5,True
335,frame_000335.jpg,167.5,Cut,auto_good,3,0.5,True
336,frame_000336.jpg,168.0,Cut,auto_good,3,1.0,False
337,frame_000337.jpg,168.5,Cut,auto_good,3,1.0,False
338,frame_000338.jpg,169.0,Cut,auto_good,3,1.0,False
339,frame_000339.jpg,169.5,Cut,auto_good,3,1.0,False
340,frame_000340.jpg,170.0,Cut,auto_good,3,1.0,False
341,frame_000341.jpg,170.5,Cut,auto_good,3,1.0,False
342,frame_000342.jpg,171.0,Cut,auto_good,3,1.0,False
343,frame_000343.jpg,171.5,Cut,auto_good,3,1.0,False
344,frame_000344.jpg,172.0,Cut,auto_good,3,1.0,False
345,frame_000345.jpg,172.5,Cut,auto_good,3,1.0,False
346,frame_000346.jpg,173.0,Cut,auto_good,3,1.0,False
347,frame_000347.jpg,173.5,Cut,auto_good,3,1.0,False
348,frame_000348.jpg,174.0,Cut,auto_good,3,1.0,False
349,frame_000349.jpg,174.5,Cut,auto_good,3,1.0,False
350,frame_000350.jpg,175.0,Cut,auto_good,3,1.0,False
351,frame_000351.jpg,175.5,Cut,auto_good,3,1.0,False
352,frame_000352.jpg,176.0,Cut,auto_good,3,1.0,False
353,frame_000353.jpg,176.5,Cut,auto_good,3,1.0,False
354,frame_000354.jpg,177.0,Cut,auto_good,3,1.0,False
355,frame_000355.jpg,177.5,Cut,auto_good,3,1.0,False
356,frame_000356.jpg,178.0,Cut,auto_good,3,1.0,False
357,frame_000357.jpg,178.5,Cut,auto_good,3,1.0,False
358,frame_000358.jpg,179.0,Cut,auto_good,3,1.0,False
359,frame_000359.jpg,179.5,Cut,auto_good,3,1.0,False
360,frame_000360.jpg,180.0,Cut,auto_good,3,1.0,False
361,frame_000361.jpg,180.5,Cut,auto_good,3,1.0,False
362,frame_000362.jpg,181.0,Cut,auto_good,3,1.0,False
363,frame_000363.jpg,181.5,Cut,auto_good,3,1.0,False
364,frame_000364.jpg,182.0,Cut,auto_good,3,1.0,False
365,frame_000365.jpg,182.5,Cut,auto_good,3,1.0,False
366,frame_000366.jpg,183.0,Cut,auto_good,3,1.0,False
367,frame_000367.jpg,183.5,Cut,auto_good,3,1.0,False
368,frame_000368.jpg,184.0,Cut,auto_good,3,1.0,False
369,frame_000369.jpg,184.5,Cut,auto_good,3,1.0,False
370,frame_000370.jpg,185.0,Cut,auto_good,3,1.0,False
371,frame_000371.jpg,185.5,Cut,auto_good,3,1.0,False
372,frame_000372.jpg,186.0,Cut,auto_good,3,1.0,False
373,frame_000373.jpg,186.5,Cut,auto_good,3,1.0,False
374,frame_000374.jpg,187.0,Cut,auto_good,3,1.0,False
375,frame_000375.jpg,187.5,Cut,auto_good,3,1.0,False
376,frame_000376.jpg,188.0,Cut,auto_good,3,1.0,False
377,frame_000377.jpg,188.5,Cut,auto_good,3,1.0,False
378,frame_000378.jpg,189.0,Cut,auto_good,3,1.0,False
379,frame_000379.jpg,189.5,Cut,auto_good,3,1.0,False
380,frame_000380.jpg,190.0,Cut,auto_good,3,1.0,False
381,frame_000381.jpg,190.5,Cut,auto_good,3,1.0,False
382,frame_000382.jpg,191.0,Cut,auto_good,3,1.0,False
383,frame_000383.jpg,191.5,Cut,auto_good,3,1.0,False
384,frame_000384.jpg,192.0,Cut,auto_good,3,1.0,False
385,frame_000385.jpg,192.5,Cut,auto_good,3,1.0,False
386,frame_000386.jpg,193.0,Cut,auto_good,3,1.0,False
387,frame_000387.jpg,193.5,Cut,auto_good,3,1.0,False
388,frame_000388.jpg,194.0,Cut,auto_good,3,0.5,True
389,frame_000389.jpg,194.5,Cut,auto_good,3,0.5,True
392,frame_000392.jpg,196.0,Season,auto_weak,4,0.25,True
393,frame_000393.jpg,196.5,Season,auto_weak,4,0.25,True
394,frame_000394.jpg,197.0,Season,auto_weak,4,0.5,False
395,frame_000395.jpg,197.5,Season,auto_weak,4,0.5,False
396,frame_000396.jpg,198.0,Season,auto_weak,4,0.5,False
397,frame_000397.jpg,198.5,Season,auto_weak,4,0.5,False
398,frame_000398.jpg,199.0,Season,auto_weak,4,0.5,False
399,frame_000399.jpg,199.5,Season,auto_weak,4,0.5,False
400,frame_000400.jpg,200.0,Season,auto_weak,4,0.5,False
401,frame_000401.jpg,200.5,Season,auto_weak,4,0.5,False
402,frame_000402.jpg,201.0,Season,auto_weak,4,0.5,False
403,frame_000403.jpg,201.5,Season,auto_weak,4,0.5,False
404,frame_000404.jpg,202.0,Season,auto_weak,4,0.5,False
405,frame_000405.jpg,202.5,Season,auto_weak,4,0.5,False
406,frame_000406.jpg,203.0,Season,auto_weak,4,0.5,False
407,frame_000407.jpg,203.5,Season,auto_weak,4,0.5,False
408,frame_000408.jpg,204.0,Season,auto_weak,4,0.5,False
409,frame_000409.jpg,204.5,Season,auto_weak,4,0.5,False
410,frame_000410.jpg,205.0,Season,auto_weak,4,0.5,False
411,frame_000411.jpg,205.5,Season,auto_weak,4,0.5,False
412,frame_000412.jpg,206.0,Season,auto_weak,4,0.5,False
413,frame_000413.jpg,206.5,Season,auto_weak,4,0.5,False
414,frame_000414.jpg,207.0,Season,auto_weak,4,0.5,False
415,frame_000415.jpg,207.5,Season,auto_weak,4,0.5,False
416,frame_000416.jpg,208.0,Season,auto_weak,4,0.5,False
417,frame_000417.jpg,208.5,Season,auto_weak,4,0.5,False
418,frame_000418.jpg,209.0,Season,auto_weak,4,0.5,False
419,frame_000419.jpg,209.5,Season,auto_weak,4,0.5,False
420,frame_000420.jpg,210.0,Season,auto_weak,4,0.5,False
421,frame_000421.jpg,210.5,Season,auto_weak,4,0.5,False
422,frame_000422.jpg,211.0,Season,auto_weak,4,0.5,False
423,frame_000423.jpg,211.5,Season,auto_weak,4,0.5,False
424,frame_000424.jpg,212.0,Season,auto_weak,4,0.5,False
425,frame_000425.jpg,212.5,Season,auto_weak,4,0.5,False
426,frame_000426.jpg,213.0,Season,auto_weak,4,0.25,True
427,frame_000427.jpg,213.5,Season,auto_weak,4,0.25,True
434,frame_000434.jpg,217.0,Mix,reviewed,5,0.5,True
435,frame_000435.jpg,217.5,Mix,reviewed,5,0.5,True
436,frame_000436.jpg,218.0,Mix,reviewed,5,1.0,False
437,frame_000437.jpg,218.5,Mix,reviewed,5,1.0,False
438,frame_000438.jpg,219.0,Mix,reviewed,5,1.0,False
439,frame_000439.jpg,219.5,Mix,reviewed,5,1.0,False
440,frame_000440.jpg,220.0,Mix,reviewed,5,1.0,False
441,frame_000441.jpg,220.5,Mix,reviewed,5,1.0,False
442,frame_000442.jpg,221.0,Mix,reviewed,5,1.0,False
443,frame_000443.jpg,221.5,Mix,reviewed,5,1.0,False
444,frame_000444.jpg,222.0,Mix,reviewed,5,1.0,False
445,frame_000445.jpg,222.5,Mix,reviewed,5,1.0,False
446,frame_000446.jpg,223.0,Mix,reviewed,5,1.0,False
447,frame_000447.jpg,223.5,Mix,reviewed,5,1.0,False
448,frame_000448.jpg,224.0,Mix,reviewed,5,1.0,False
449,frame_000449.jpg,224.5,Mix,reviewed,5,1.0,False
450,frame_000450.jpg,225.0,Mix,reviewed,5,1.0,False
451,frame_000451.jpg,225.5,Mix,reviewed,5,1.0,False
452,frame_000452.jpg,226.0,Mix,reviewed,5,1.0,False
453,frame_000453.jpg,226.5,Mix,reviewed,5,1.0,False
454,frame_000454.jpg,227.0,Mix,reviewed,5,1.0,False
455,frame_000455.jpg,227.5,Mix,reviewed,5,1.0,False
456,frame_000456.jpg,228.0,Mix,reviewed,5,1.0,False
